year,value,indicator_id,country,unit,indicador_nombre,country_name,codigo_indicador
2021,13.906,WB_MPM_SANT,BOL,PT,Privación Saneamiento,,WB_MPM_SANT
2011,5.29891,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2012,6.46794,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2013,5.17307,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2014,4.27589,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2015,4.62996,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2016,5.62034,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2017,4.93336,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2018,3.27489,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2019,1.92054,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2020,3.12151,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2021,1.9645,WB_MPM_MONETARY,BOL,PT,Privación Pobreza Monetaria,,WB_MPM_MONETARY
2000,66.4,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2001,63.1,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2002,63.3,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2004,63.1,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2005,60.6,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2006,59.9,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2007,60.1,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2008,57.3,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2009,51.3,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2011,45.1,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2012,43.3,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2013,38.9,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2014,39.2,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2015,38.6,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2016,39.5,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2017,36.4,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2018,34.5,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2019,37.2,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2020,39.0,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2021,36.4,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
2022,37.7,WB_WDI_SI_POV_NAHC,BOL,PT_POP,Pobreza Línea Nacional,,WB_WDI_SI_POV_NAHC
1990,5124.48798110938,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1991,5283.1182549384,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1992,5261.66167770736,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1993,5378.5440973202,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1994,5521.66025440424,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1995,5671.82158266672,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1996,5810.67445720966,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1997,5989.41431945001,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1998,6180.54968912851,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1999,6099.5115222225,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2000,6146.02929379703,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2001,6144.97829465098,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2002,6193.26347494844,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2003,6255.51558261865,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2004,6407.83811795626,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2005,6579.31228867825,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2006,6778.38492535327,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2007,6967.56988043206,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2008,7272.1662422642,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2009,7392.16259288398,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2010,7571.67809247102,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2011,7837.49318801327,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2012,8108.20518828237,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2013,8524.03213402885,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2014,8851.71162782477,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2015,9141.92840900882,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2016,9390.79063843794,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2017,9642.81395706132,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2018,9907.06256669222,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2019,9985.23048460376,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2020,9000.97565203128,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2021,9454.19814680002,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2022,9681.70743033851,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2023,9843.97014249285,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
2024,9844.27685167629,NY.GDP.PCAP.PP.KD,BOL,,PIB per cápita (PPA),Bolivia,NY.GDP.PCAP.PP.KD
1991,2.934,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1992,3.031,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1993,3.05,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1994,3.08,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1995,2.661,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1996,2.373,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1997,2.08,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1998,2.121,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1999,2.303,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2000,2.447,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2001,2.636,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2002,2.613,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2003,2.664,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2004,2.622,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2005,2.603,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2006,2.577,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2007,2.616,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2008,2.603,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2009,2.973,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2010,2.608,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2011,2.255,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2012,2.066,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2013,2.437,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2014,2.021,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2015,3.111,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2016,3.498,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2017,3.655,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2018,3.519,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2019,3.682,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2020,7.903,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2021,5.089,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2022,3.552,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2023,3.024,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
2024,3.091,SL.UEM.TOTL.ZS,BOL,,Tasa Desempleo,Bolivia,SL.UEM.TOTL.ZS
1960,3702323.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1961,3778731.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1962,3857493.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1963,3938913.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1964,4022996.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1965,4109796.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1966,4199550.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1967,4292572.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1968,4388944.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1969,4488232.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1970,4590010.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1971,4694342.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1972,4800978.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1973,4910200.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1974,5022475.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1975,5137539.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1976,5256496.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1977,5379166.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1978,5504123.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1979,5630849.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1980,5758900.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1981,5888109.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1982,6018088.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1983,6149060.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1984,6281868.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1985,6416185.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1986,6552479.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1987,6692162.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1988,6835508.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1989,6981766.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1990,7130142.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1991,7280289.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1992,7430336.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1993,7579195.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1994,7727322.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1995,7874676.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1996,8021736.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1997,8167900.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1998,8313394.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1999,8459806.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2000,8606326.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2001,8752736.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2002,8900355.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2003,9050700.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2004,9204287.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2005,9360754.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2006,9521689.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2007,9685960.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2008,9850858.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2009,10016275.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2010,10182345.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2011,10348929.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2012,10515807.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2013,10682608.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2014,10848888.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2015,11014705.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2016,11180020.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2017,11344587.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2018,11508368.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2019,11671386.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2020,11816299.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2021,11937360.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2022,12077154.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2023,12244159.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
2024,12413315.0,SP.POP.TOTL,BOL,,Población Total,Bolivia,SP.POP.TOTL
1960,11.5331525756195,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1961,7.56149307183899,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1962,5.87933142225296,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1963,-0.706357214552389,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1964,10.1818181818181,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1965,2.86028602860271,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1966,6.95187165775404,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1967,11.1999999990001,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1968,5.47062350162299,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1969,2.20974847251324,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1970,3.95550921099769,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1971,3.67461430575032,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1972,6.5115440115437,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1973,31.4860287891618,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1974,62.8360756029239,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1975,7.97674602546866,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1976,4.49401164707216,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1977,8.10725552050415,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1978,10.3556722757191,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1979,19.7197167787999,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1980,47.2416501018426,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1981,32.1336011133424,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1982,123.535718565329,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1983,275.586283560362,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1984,1281.34994174486,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1985,11749.6396321438,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1986,276.335967563202,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1987,14.5786984489191,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1988,16.0020910549391,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1989,15.1734681125732,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1990,17.1187746048239,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1991,21.4470698171141,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1992,12.060323601829,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1993,8.52787695688003,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1994,7.87404421467434,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1995,10.1932067630745,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1996,12.4254866180049,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1997,4.70844436028193,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1998,7.67322895675083,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1999,2.15951626835598,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2000,4.60822998872598,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2001,1.58965377879568,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2002,0.92825885161107,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2003,3.33727499671534,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2004,4.43738080101725,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2005,5.39323106890663,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2006,4.28239604802561,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2007,8.70560923578869,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2008,14.0068107702519,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2009,3.34645420142014,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2010,2.50327605844241,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2011,9.88446419823883,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2012,4.51560291399376,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2013,5.73640023719607,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2014,5.76660074579144,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2015,4.05961041135645,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2016,3.62321431764138,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2017,2.8227580554717,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2018,2.27205987230155,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2019,1.83954504969026,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2020,0.940742153381849,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2021,0.737383721452275,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2022,1.74632872945969,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2023,2.57688800489192,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
2024,5.09976568317427,FP.CPI.TOTL.ZG,BOL,,Inflación anual (%),Bolivia,FP.CPI.TOTL.ZG
1961,2.08929594236781,NY.GDP.MKTP.KD.ZG,BOL,,Crecimiento PIB anual (%),Bolivia,NY.GDP.MKTP.KD.ZG
1962,5.57891786210295,NY.GDP.MKTP.KD.ZG,BOL,,Crecimiento PIB anual (%),Bolivia,NY.GDP.MKTP.KD.ZG
1963,6.79762576905429,NY.GDP.MKTP.KD.ZG,BOL,,Crecimiento PIB anual (%),Bolivia,NY.GDP.MKTP.KD.ZG
